"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","2022-05-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","   83",",,W","","","","","  -72",",,W","10234",",,W","10186",",,W","   56",",,W","   51",",,W","","","","","","","","","","","","","","","","","","","","","   23",",,W","   13",",,W","   37",",,W","","","","","","","","","   60",",,W","   60",",,W","","","","","","","","","","","   94",",,W","  134",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  106",",,W","","","","","  -44",",,W","10268",",,W","10217",",,W","   72",",,W","   45",",,W","","","","","","","","","","","","","","","","","","","","","   24",",,W","   15",",,W","   39",",,W","","","","","","","","","   50",",,W","   50",",,W","","","","","","","","","","","  103",",,W","  134",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  117",",,W","","","","","   33",",,W","10247",",,W","10196",",,W","  106",",,W","   25",",,W","","","","","","","","","","","","","","","","","","","","","   43",",,W","   23",",,W","   75",",,W","","","","","","","","","   50",",,W","   50",",,W","","","","","","","","","","","   81",",,W","  112",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  144",",,W","","","","","  128",",,W","10254",",,W","10203",",,W","  150",",,W","   22",",,W","","","","","","","","","","","","","","","","","","","","","   72",",,W","   57",",,W","   90",",,W","","","","","","","","","   50",",,W","   80",",,W","","","","","","","","","","","   63",",,W","   89",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  139",",,W","","","","","  156",",,W","10240",",,W","10196",",,W","  161",",,W","   19",",,W","","","","","","","","","","","","","","","","","","","","","   90",",,W","   73",",,W","   97",",,W","","","","","","","","","   70",",,W","   60",",,W","","","","","","","","","","","   63",",,W","   85",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   56",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  156",",,W","","","","","  167",",,W","10179",",,W","10129",",,W","  167",",,W","   13",",,W","","","","","","","","","","","","","","","","","","","","","   92",",,W","   76",",,W","   97",",,W","","","","","","","","","  150",",,W","  130",",,W","","","","","","","","","","","   36",",,W","   63",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   25",",,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  156",",,W","","","","","  167",",,W","10112",",,W","10068",",,W","  172",",,W","   10",",,W","","","","","","","","","","","","","","","","","","","","","   84",",,W","   64",",,W","  100",",,W","","","","","","","","","  220",",,W","  180",",,W","","","","","","","","","","","   40",",,W","   72",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   30",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  161",",,W","","","","","  167",",,W","10047",",,W","10003",",,W","  178",",,W","   22",",,W","","","","","","","","","","","","","","","","","","","","","   78",",,W","   63",",,W","   91",",,W","","","","","","","","","  270",",,W","  250",",,W","","","","","","","","","","","   67",",,W","  103",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  139",",,W","","","","","   61",",,W","10081",",,W","10024",",,W","  122",",,W","   31",",,W","","","","","","","","","","","","","","","","","","","","","   46",",,W","   26",",,W","   72",",,W","","","","","","","","","  290",",,W","  290",",,W","","","","","","","","","","","   89",",,W","  148",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  128",",,W","","","","","   44",",,W","10132",",,W","10085",",,W","  111",",,W","   18",",,W","","","","","","","","","","","","","","","","","","","","","   45",",,W","   27",",,W","   65",",,W","","","","","","","","","  300",",,W","  290",",,W","","","","","","","","","","","   63",",,W","   89",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  185",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","  122",",,W","","","","","  122",",,W","10085",",,W","10037",",,W","  133",",,W","   11",",,W","","","","","","","","","","","","","","","","","","","","","   87",",,W","   70",",,W","   97",",,W","","","","","","","","","  230",",,W","  140",",,W","","","","","","","","","","","   40",",,W","   67",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  102",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  128",",,W","","","","","  144",",,W","10135",",,W","10085",",,W","  156",",,W","   16",",,W","","","","","","","","","","","","","","","","","","","","","   87",",,W","   71",",,W","   97",",,W","","","","","","","","","  120",",,W","  130",",,W","","","","","","","","","","","   45",",,W","   76",",,W","","","","","    1",",,W","    1",",,W","    1",",,W","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  167",",,W","","","","","  183",",,W","10156",",,W","10102",",,W","  200",",,W","    7",",,W","","","","","","","","","","","","","","","","","","","","","   71",",,W","   50",",,W","   97",",,W","","","","","","","","","  230",",,W","  230",",,W","","","","","","","","","","","   40",",,W","   63",",,W","","","","","    1",",,W","    1",",,W","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  317",",,W","  222",",,W","","","","","  189",",,W","10152",",,W","10102",",,W","  217",",,W","   18",",,W","","","","","","","","","","","","","","","","","","","","","   62",",,W","   46",",,W","   79",",,W","","","","","","","","","  310",",,W","  310",",,W","","","","","","","","","","","   63",",,W","   94",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  161",",,W","","","","","   72",",,W","10217",",,W","10159",",,W","  128",",,W","   30",",,W","","","","","","","","","","","","","","","","","","","","","   45",",,W","   29",",,W","   68",",,W","","","","","","","","","   50",",,W","   40",",,W","","","","","","","","","","","   72",",,W","  107",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","  139",",,W","","","","","   89",",,W","10257",",,W","10203",",,W","  122",",,W","   21",",,W","","","","","","","","","","","","","","","","","","","","","   61",",,W","   50",",,W","   72",",,W","","","","","","","","","   60",",,W","   60",",,W","","","","","","","","","","","   72",",,W","   94",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  117",",,W","","","","","   72",",,W","10281",",,W","10234",",,W","  111",",,W","   13",",,W","","","","","","","","","","","","","","","","","","","","","   58",",,W","   42",",,W","   83",",,W","","","","","","","","","  150",",,W","  130",",,W","","","","","","","","","","","   40",",,W","   72",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  122",",,W","","","","","  117",",,W","10237",",,W","10183",",,W","  139",",,W","   16",",,W","","","","","","","","","","","","","","","","","","","","","   71",",,W","   55",",,W","   87",",,W","","","","","","","","","  140",",,W","  120",",,W","","","","","","","","","","","   54",",,W","   85",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   69",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  183",",,W","","","","","  178",",,W","10125",",,W","10075",",,W","  189",",,W","   13",",,W","","","","","","","","","","","","","","","","","","","","","   85",",,W","   60",",,W","   93",",,W","","","","","","","","","  210",",,W","  170",",,W","","","","","","","","","","","   54",",,W","   89",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  183",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  172",",,W","","","","","  167",",,W","10078",",,W","10024",",,W","  178",",,W","   15",",,W","","","","","","","","","","","","","","","","","","","","","   82",",,W","   66",",,W","   97",",,W","","","","","","","","","  260",",,W","  240",",,W","","","","","","","","","","","   94",",,W","  192",",,W","","","","","    1",",,W","    1",",,W","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-29","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  150",",,W","","","","","  122",",,W","10173",",,W","10125",",,W","  156",",,W","    8",",,W","","","","","","","","","","","","","","","","","","","","","   61",",,W","   42",",,W","   84",",,W","","","","","","","","","  250",",,W","  150",",,W","","","","","","","","","","","   36",",,W","   63",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-30","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  289",",,W","  172",",,W","","","","","  161",",,W","10179",",,W","10135",",,W","  189",",,W","   13",",,W","","","","","","","","","","","","","","","","","","","","","   62",",,W","   44",",,W","   84",",,W","","","","","","","","","  240",",,W","  130",",,W","","","","","","","","","","","   40",",,W","   76",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-05-31","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  339",",,W","  183",",,W","","","","","","","","","","","","","   22",",,W","","","","","","","","","","","","","","","","","","","","","   48",",,W","   33",",,W","   71",",,W","","","","","","","","","   60",",,W","   70",",,W","","","","","","","","","","","   67",",,W","   89",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  180",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  156",",,W","","","","","  139",",,W","10139",",,W","10085",",,W","  150",",,W","   29",",,W","","","","","","","","","","","","","","","","","","","","","   80",",,W","   61",",,W","   97",",,W","","","","","","","","","   60",",,W","   60",",,W","","","","","","","","","","","   72",",,W","   94",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  114",",,W,2400","    0",",,W,2400","    0",",,W,2400","  261",",,W","  167",",,W","","","","","  183",",,W","10071",",,W","10027",",,W","  189",",,W","   14",",,W","","","","","","","","","","","","","","","","","","","","","   89",",,W","   62",",,W","   97",",,W","","","","","","","","","  360",",,W","  350",",,W","","","","","","","","","","","   58",",,W","   98",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  244",",,W","  167",",,W","","","","","  150",",,W","10081",",,W","10030",",,W","  172",",,W","   16",",,W","","","","","","","","","","","","","","","","","","","","","   73",",,W","   38",",,W","   97",",,W","","","","","","","","","   50",",,W","   50",",,W","","","","","","","","","","","   36",",,W","   54",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  161",",,W","","","","","   94",",,W","10112",",,W","10064",",,W","  150",",,W","   10",",,W","","","","","","","","","","","","","","","","","","","","","   49",",,W","   26",",,W","   68",",,W","","","","","","","","","  340",",,W","  170",",,W","","","","","","","","","","","   40",",,W","   63",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  139",",,W","","","","","   44",",,W","10156",",,W","10105",",,W","  117",",,W","   16",",,W","","","","","","","","","","","","","","","","","","","","","   38",",,W","   26",",,W","   56",",,W","","","","","","","","","   40",",,W","   40",",,W","","","","","","","","","","","   54",",,W","   81",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  172",",,W","","","","","   67",",,W","10169",",,W","10119",",,W","  139",",,W","   19",",,W","","","","","","","","","","","","","","","","","","","","","   39",",,W","   28",",,W","   52",",,W","","","","","","","","","  220",",,W","  220",",,W","","","","","","","","","","","   54",",,W","   89",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  172",",,W","","","","","  139",",,W","10163",",,W","10119",",,W","  167",",,W","   25",",,W","","","","","","","","","","","","","","","","","","","","","   68",",,W","   43",",,W","   93",",,W","","","","","","","","","  150",",,W","  180",",,W","","","","","","","","","","","   58",",,W","  107",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  189",",,W","","","","","  161",",,W","10108",",,W","10064",",,W","  189",",,W","   20",",,W","","","","","","","","","","","","","","","","","","","","","   66",",,W","   32",",,W","   96",",,W","","","","","","","","","  280",",,W","  280",",,W","","","","","","","","","","","   54",",,W","   81",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  211",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  183",",,W","","","","","  156",",,W","10044",",,W"," 9997",",,W","  183",",,W","   30",",,W","","","","","","","","","","","","","","","","","","","","","   65",",,W","   43",",,W","   96",",,W","","","","","","","","","  240",",,W","  250",",,W","","","","","","","","","","","   81",",,W","  130",",,W","","","","","    1",",,W","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  250",",,W","  172",",,W","","","","","   94",",,W","10105",",,W","10058",",,W","  144",",,W","   25",",,W","","","","","","","","","","","","","","","","","","","","","   46",",,W","   32",",,W","   68",",,W","","","","","","","","","  260",",,W","  240",",,W","","","","","","","","","","","   63",",,W","   94",",,W","","","","","","","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  189",",,W","","","","","  122",",,W","10132",",,W","10085",",,W","  161",",,W","   14",",,W","","","","","","","","","","","","","","","","","","","","","   58",",,W","   44",",,W","   70",",,W","","","","","","","","","  230",",,W","  230",",,W","","","","","","","","","","","   40",",,W","   63",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   13",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  172",",,W","","","","","  161",",,W","10142",",,W","10098",",,W","  178",",,W","   12",",,W","","","","","","","","","","","","","","","","","","","","","   80",",,W","   68",",,W","   90",",,W","","","","","","","","","  130",",,W","  130",",,W","","","","","","","","","","","   40",",,W","   76",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  294",",,W","  200",",,W","","","","","  167",",,W","10125",",,W","10075",",,W","  200",",,W","   11",",,W","","","","","","","","","","","","","","","","","","","","","   62",",,W","   35",",,W","   93",",,W","","","","","","","","","  310",",,W","  240",",,W","","","","","","","","","","","   45",",,W","   85",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  200",",,W","","","","","  117",",,W","10132",",,W","10085",",,W","  167",",,W","   19",",,W","","","","","","","","","","","","","","","","","","","","","   47",",,W","   36",",,W","   57",",,W","","","","","","","","","   50",",,W","   50",",,W","","","","","","","","","","","   45",",,W","   67",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  283",",,W","  189",",,W","","","","","  139",",,W","10190",",,W","10135",",,W","  172",",,W","   16",",,W","","","","","","","","","","","","","","","","","","","","","   61",",,W","   38",",,W","   76",",,W","","","","","","","","","   60",",,W","   50",",,W","","","","","","","","","","","   63",",,W","   94",",,W","","","","","","","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   81",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  161",",,W","","","","","  161",",,W","10190",",,W","10146",",,W","  172",",,W","   15",",,W","","","","","","","","","","","","","","","","","","","","","   82",",,W","   68",",,W","   96",",,W","","","","","","","","","  200",",,W","  180",",,W","","","","","","","","","","","   45",",,W","   89",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  206",",,W","","","","","  156",",,W","10058",",,W","10020",",,W","  194",",,W","   28",",,W","","","","","","","","","","","","","","","","","","","","","   57",",,W","   33",",,W","   84",",,W","","","","","","","","","  270",",,W","  250",",,W","","","","","","","","","","","   76",",,W","  130",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  144",",,W","","","","","   78",",,W","10071",",,W","10024",",,W","  128",",,W","   39",",,W","","","","","","","","","","","","","","","","","","","","","   51",",,W","   43",",,W","   58",",,W","","","","","","","","","  300",",,W","  290",",,W","","","","","","","","","","","   81",",,W","  143",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  122",",,W","","","","","   33",",,W","10142",",,W","10085",",,W","  106",",,W","   31",",,W","","","","","","","","","","","","","","","","","","","","","   39",",,W","   25",",,W","   58",",,W","","","","","","","","","  300",",,W","  300",",,W","","","","","","","","","","","   72",",,W","  121",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  256",",,W","  139",",,W","","","","","   56",",,W","10193",",,W","10146",",,W","  128",",,W","   16",",,W","","","","","","","","","","","","","","","","","","","","","   39",",,W","   24",",,W","   58",",,W","","","","","","","","","  300",",,W","  280",",,W","","","","","","","","","","","   54",",,W","   76",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  172",",,W","","","","","  117",",,W","10196",",,W","10146",",,W","  156",",,W","   11",",,W","","","","","","","","","","","","","","","","","","","","","   61",",,W","   35",",,W","   90",",,W","","","","","","","","","   70",",,W","   70",",,W","","","","","","","","","","","   40",",,W","   58",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","  167",",,W","","","","","  156",",,W","10166",",,W","10119",",,W","  167",",,W","   22",",,W","","","","","","","","","","","","","","","","","","","","","   85",",,W","   75",",,W","   93",",,W","","","","","","","","","  130",",,W","  120",",,W","","","","","","","","","","","   54",",,W","   94",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","  233",",,W","  161",",,W","","","","","  156",",,W","10149",",,W","10102",",,W","  167",",,W","   14",",,W","","","","","","","","","","","","","","","","","","","","","   78",",,W","   63",",,W","   93",",,W","","","","","","","","","  120",",,W","  130",",,W","","","","","","","","","","","   54",",,W","   85",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  272",",,W","  172",",,W","","","","","  167",",,W","10163",",,W","10115",",,W","  189",",,W","   13",",,W","","","","","","","","","","","","","","","","","","","","","   73",",,W","   49",",,W","   93",",,W","","","","","","","","","  240",",,W","  160",",,W","","","","","","","","","","","   36",",,W","   72",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2022-06-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  206",",,W","","","","","  156",",,W","10186",",,W","10135",",,W","  200",",,W","   10",",,W","","","","","","","","","","","","","","","","","","","","","   55",",,W","   27",",,W","   81",",,W","","","","","","","","","  290",",,W","  300",",,W","","","","","","","","","","","   40",",,W","   58",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
